ReducedPer,ReducedCases,EfficientPer,EfficientCases
6.296301231900169881e-01,3.000000000000000000e+01,3.849920328811676029e+01,3.500000000000000000e+01
1.368823828574510237e+01,3.000000000000000000e+01,4.318390727946668051e+01,5.500000000000000000e+01
5.059590841907091630e+00,3.300000000000000000e+01,1.834033605312875892e+01,4.600000000000000000e+01
4.444823716022303728e+01,9.000000000000000000e+00,3.091081579175505212e+01,5.300000000000000000e+01
2.101398951884891897e+00,2.800000000000000000e+01,4.840058597900467419e+01,3.400000000000000000e+01
1.027388352770424262e+01,2.900000000000000000e+01,1.099711966610559344e+01,4.900000000000000000e+01
2.270868496345686083e+01,2.400000000000000000e+01,9.016555011263417185e+00,3.200000000000000000e+01
2.737189078577632984e+01,1.300000000000000000e+01,2.083377807268780302e+01,4.100000000000000000e+01
3.487495813869907124e+01,1.900000000000000000e+01,7.789179081867780852e+00,3.900000000000000000e+01
1.786802766922572872e+01,2.200000000000000000e+01,2.277840421669785798e+01,3.200000000000000000e+01
4.605591217788975911e+01,9.000000000000000000e+00,1.259150444967078641e+01,2.700000000000000000e+01
2.909971109995112926e+01,2.500000000000000000e+01,6.586639523763704318e-01,5.500000000000000000e+01
5.780915852901480356e+00,6.000000000000000000e+01,2.442749441185900849e+01,4.100000000000000000e+01
3.635538974880898877e+01,1.700000000000000000e+01,4.257151280766957768e+01,3.200000000000000000e+01
3.713027406211746495e+01,1.700000000000000000e+01,3.833282105391874950e+01,3.700000000000000000e+01
3.217395954825769877e+01,1.300000000000000000e+01,4.227881537226478770e+01,2.900000000000000000e+01
6.220562643863769559e+00,4.200000000000000000e+01,1.280731980002336456e+01,3.600000000000000000e+01
2.774708038827835566e+01,2.100000000000000000e+01,4.836507346371181626e+01,5.700000000000000000e+01
4.141398734528395664e+01,1.700000000000000000e+01,2.422144712863847360e+01,6.200000000000000000e+01
3.644226010787465775e+00,4.700000000000000000e+01,3.017268352233060114e+01,5.100000000000000000e+01
3.648465875193274144e+01,1.800000000000000000e+01,1.911493780615781546e+01,3.200000000000000000e+01
2.565904426213840850e+01,2.100000000000000000e+01,3.878939941001682001e+01,4.400000000000000000e+01
1.980700599647367000e+01,3.000000000000000000e+01,3.789531394799769970e+01,3.800000000000000000e+01
1.597905424731902357e+01,3.700000000000000000e+01,4.245618123888178275e+01,6.400000000000000000e+01
7.622521460314035657e+00,3.600000000000000000e+01,3.695319765356885000e+01,6.000000000000000000e+01
4.517516337834718598e+01,1.100000000000000000e+01,4.021938646525173056e+01,4.100000000000000000e+01
4.747833394905607207e+01,1.000000000000000000e+01,1.375812281927903946e+01,5.500000000000000000e+01
4.074049975956065595e+01,9.000000000000000000e+00,2.866268859321443685e+01,3.600000000000000000e+01
1.771326623438754666e+01,2.100000000000000000e+01,1.074541016385077796e+01,4.000000000000000000e+01
8.851502477054996376e+00,2.100000000000000000e+01,2.630591218035760459e+00,3.500000000000000000e+01
4.362887212362230116e+01,1.100000000000000000e+01,8.838789473112163009e+00,3.100000000000000000e+01
2.604352344505944572e+01,2.000000000000000000e+01,3.801096819434462049e+01,6.300000000000000000e+01
1.943275928244544559e+01,2.900000000000000000e+01,2.086708277525808342e+01,2.700000000000000000e+01
2.108590893629411767e+01,1.700000000000000000e+01,4.567440986556148630e+01,3.400000000000000000e+01
4.854136974635245849e+01,5.000000000000000000e+00,1.206087006274704265e+01,1.500000000000000000e+01
4.270666529681910362e+01,1.400000000000000000e+01,4.951743412538087341e+01,3.100000000000000000e+01
8.339930227743508340e+00,2.200000000000000000e+01,4.484646382313635371e+01,3.800000000000000000e+01
8.163592520175622091e-01,3.200000000000000000e+01,5.820831119048374802e+00,4.900000000000000000e+01
2.893395886563254749e+01,2.000000000000000000e+01,4.726474783873801044e+01,4.200000000000000000e+01
4.435624178103964965e+01,6.000000000000000000e+00,1.650966571577263764e+01,3.500000000000000000e+01
4.628213337192332943e+01,1.200000000000000000e+01,2.259838702465338756e+01,2.900000000000000000e+01
4.868155910484883719e+00,3.700000000000000000e+01,4.784028793326196194e+01,3.600000000000000000e+01
1.791883560327275404e+01,3.100000000000000000e+01,3.944822841070645580e+01,3.600000000000000000e+01
2.469657328609999780e+01,2.200000000000000000e+01,1.689853949709089065e+01,2.600000000000000000e+01
2.496609822658513167e+00,3.000000000000000000e+01,8.981060677081798005e+00,5.400000000000000000e+01
2.671371852804429636e+01,1.200000000000000000e+01,1.671907015658593565e+01,4.100000000000000000e+01
8.849821796329626622e+00,2.200000000000000000e+01,4.633298448145528603e+00,3.100000000000000000e+01
4.197839064691329014e+01,1.000000000000000000e+01,3.922477393941730384e+01,3.100000000000000000e+01
3.695945636261388501e+00,4.800000000000000000e+01,6.674747980635409306e+00,5.000000000000000000e+01
2.027025234714003687e+01,1.600000000000000000e+01,3.011252048179511220e+01,4.700000000000000000e+01
2.276575288309610201e+01,1.700000000000000000e+01,7.292378920393217001e+00,5.600000000000000000e+01
2.044207606287044143e+01,2.800000000000000000e+01,2.102986873589046724e+01,4.400000000000000000e+01
2.842112474742930495e+00,3.900000000000000000e+01,4.211465502300404395e+00,3.300000000000000000e+01
3.825665698757185851e+01,7.000000000000000000e+00,1.113740737287411875e+01,3.100000000000000000e+01
1.726538995684956390e+01,2.000000000000000000e+01,2.821605942706435499e+01,3.400000000000000000e+01
4.460217436690123805e+01,1.200000000000000000e+01,4.418041121553432049e+01,3.800000000000000000e+01
2.663047044129180918e+01,1.000000000000000000e+01,1.993211849403464520e+00,4.400000000000000000e+01
1.417677253412112925e+01,1.900000000000000000e+01,7.926919700477307984e+00,3.600000000000000000e+01
1.258129322295904373e+01,3.900000000000000000e+01,3.886258404658060606e+00,3.000000000000000000e+01
4.934815263563896437e+00,3.500000000000000000e+01,3.078466868329198292e+01,5.200000000000000000e+01
3.806990341315560045e+01,1.200000000000000000e+01,4.606053141936116901e+01,4.400000000000000000e+01
4.059118588512183123e+01,1.100000000000000000e+01,4.523994390780884345e+01,3.000000000000000000e+01
3.557262666712368571e+00,3.800000000000000000e+01,2.270858511279925196e+01,5.300000000000000000e+01
6.385922453074011074e+00,3.700000000000000000e+01,3.793496062285293391e+01,5.000000000000000000e+01
3.080192467706657311e+01,2.000000000000000000e+01,2.092375439536632342e+01,2.600000000000000000e+01
1.894983203448097342e+00,4.500000000000000000e+01,1.218477056305660255e+01,2.300000000000000000e+01
1.229501860607029684e+01,2.100000000000000000e+01,2.035562080044861499e+00,3.400000000000000000e+01
2.533537879922276304e-01,3.600000000000000000e+01,2.335692897215391195e+00,3.000000000000000000e+01
4.999389947048518223e+01,7.000000000000000000e+00,3.955284677346426747e+00,3.900000000000000000e+01
8.045175138489568667e+00,3.900000000000000000e+01,4.372243607080788053e+01,5.900000000000000000e+01
1.513290791491409593e+01,2.500000000000000000e+01,1.109462924658242144e+01,5.500000000000000000e+01
3.128411484293539502e+01,1.700000000000000000e+01,3.151168738050864704e+01,3.700000000000000000e+01
7.293597116817540638e+00,3.100000000000000000e+01,1.675687152965840099e+01,3.400000000000000000e+01
4.934849286177400529e+01,8.000000000000000000e+00,2.801987613707490610e+00,2.900000000000000000e+01
3.731205333051248374e+01,9.000000000000000000e+00,3.066783855921963919e+01,4.800000000000000000e+01
3.738288865937844463e+01,9.000000000000000000e+00,2.626193250401408363e+01,4.100000000000000000e+01
4.798044420958358813e+00,3.500000000000000000e+01,2.172982534532883392e+01,4.200000000000000000e+01
3.215181037982844003e+01,1.600000000000000000e+01,1.025398338167249346e+00,3.800000000000000000e+01
3.353289313884179990e+01,1.500000000000000000e+01,7.656236136677097015e-01,2.800000000000000000e+01
3.088777409441000188e+01,1.600000000000000000e+01,2.373641119895537699e+01,3.800000000000000000e+01
1.541818470523865869e+01,2.700000000000000000e+01,7.513971632888716279e+00,5.100000000000000000e+01
1.242985176157992377e+01,2.400000000000000000e+01,3.587161444806017130e+01,3.500000000000000000e+01
4.457803135751581181e+01,1.000000000000000000e+01,4.828733373303379750e+01,4.600000000000000000e+01
5.683521510935873877e-01,4.700000000000000000e+01,7.970679518267309582e+00,5.500000000000000000e+01
2.233140317987931667e+01,1.400000000000000000e+01,4.673230490317972396e+01,3.900000000000000000e+01
9.790122299989988619e+00,2.700000000000000000e+01,2.904825953963562313e+01,2.500000000000000000e+01
3.479830903608699089e+01,1.600000000000000000e+01,1.923320506505612570e+01,2.700000000000000000e+01
1.138186421466362930e+01,3.700000000000000000e+01,2.639115805325609188e-01,4.900000000000000000e+01
2.851994726474424979e+01,1.600000000000000000e+01,3.104525815666492328e+00,4.600000000000000000e+01
2.527555755751239630e+01,2.000000000000000000e+01,4.290835799260205974e+00,4.400000000000000000e+01
3.332894062653277700e+01,1.200000000000000000e+01,1.590704361248284116e+01,3.200000000000000000e+01
1.446385726068063526e+01,3.200000000000000000e+01,2.152993750767184622e+01,3.200000000000000000e+01
2.413198319268106218e+01,1.700000000000000000e+01,4.919303796979301069e+01,5.900000000000000000e+01
5.636045167203729278e+00,4.000000000000000000e+01,1.700717211213387259e+01,2.500000000000000000e+01
3.338458358408623639e+01,1.000000000000000000e+01,2.132941469824989333e+00,4.300000000000000000e+01
3.863744946995476681e+01,1.400000000000000000e+01,4.318652610188708962e+01,2.100000000000000000e+01
1.957370386038670418e+00,3.900000000000000000e+01,1.319652536637406826e+01,3.300000000000000000e+01
1.175573389755470899e+01,4.500000000000000000e+01,1.454317107448452973e+01,3.900000000000000000e+01
8.675982156030437764e+00,2.000000000000000000e+01,3.982981618379188848e+00,2.500000000000000000e+01
1.894836980286655859e+01,1.500000000000000000e+01,1.473577714100469116e+01,2.900000000000000000e+01
3.032544588085761461e+01,1.900000000000000000e+01,1.481166677659531139e+01,4.600000000000000000e+01
2.857855924942573722e+01,1.600000000000000000e+01,7.743437705270672211e+00,3.900000000000000000e+01
4.917572205065832236e+01,1.200000000000000000e+01,4.403320537793678824e+01,3.300000000000000000e+01
2.397772305534506643e+01,1.500000000000000000e+01,8.818921766683640584e+00,4.500000000000000000e+01
1.605036960329599793e+01,3.100000000000000000e+01,1.677751006975357484e+01,4.400000000000000000e+01
4.861507897804122535e+01,1.300000000000000000e+01,5.098131988885812760e+00,3.400000000000000000e+01
2.121828689158899905e+01,2.200000000000000000e+01,2.667614039898640499e+01,4.000000000000000000e+01
3.653637571314316546e+01,1.700000000000000000e+01,4.941963427516731144e+01,4.700000000000000000e+01
5.409976518072290297e-01,4.500000000000000000e+01,4.543707455980954535e+01,4.800000000000000000e+01
4.549900404445293134e+01,1.100000000000000000e+01,2.700401204289960688e+01,4.400000000000000000e+01
2.583122505923578416e+01,2.100000000000000000e+01,1.760617405628510568e+01,3.100000000000000000e+01
3.555618516390302020e+00,4.300000000000000000e+01,3.772638873161433537e+01,3.800000000000000000e+01
1.413779592905332017e+01,3.800000000000000000e+01,4.545107478934416179e+01,4.200000000000000000e+01
8.250161924376818945e+00,2.300000000000000000e+01,1.403883678403678914e+01,3.200000000000000000e+01
1.288193160617789879e+01,4.400000000000000000e+01,9.219983828092082945e+00,3.400000000000000000e+01
4.082301376109451496e+01,2.100000000000000000e+01,6.721873191273330939e+00,2.400000000000000000e+01
1.465598618559282862e+01,3.500000000000000000e+01,4.369345834544362361e+01,3.100000000000000000e+01
4.933197332208367669e+01,1.000000000000000000e+01,2.544910349395860294e+01,5.700000000000000000e+01
1.195797078777670563e+01,1.500000000000000000e+01,2.666224889992181346e+01,2.500000000000000000e+01
3.263835311804359662e+01,8.000000000000000000e+00,4.597185561292944556e+01,2.800000000000000000e+01
2.487450917112949966e+01,1.500000000000000000e+01,2.641849585047908278e+01,2.900000000000000000e+01
2.978927391973113004e+01,2.700000000000000000e+01,3.494131641780142417e+01,5.200000000000000000e+01
3.705844586332667490e+01,1.100000000000000000e+01,4.982410752707313861e+01,4.100000000000000000e+01
3.890213969792406346e+01,8.000000000000000000e+00,3.220201974361236807e+01,5.000000000000000000e+01
3.715811977063200544e+01,1.000000000000000000e+01,4.837820018759726537e+01,4.000000000000000000e+01
1.822430027152794807e+01,3.400000000000000000e+01,4.259682338493275822e+00,4.300000000000000000e+01
4.549557366410071069e+01,1.100000000000000000e+01,2.524748389390724057e+01,5.600000000000000000e+01
2.822067886474395237e+01,2.400000000000000000e+01,9.677681482587963124e-01,3.500000000000000000e+01
2.988348025140541608e+01,8.000000000000000000e+00,3.970298588749663082e+01,4.100000000000000000e+01
1.985019124301384963e+01,2.500000000000000000e+01,4.328337089938433024e+01,4.300000000000000000e+01
7.213919633201626880e+00,2.500000000000000000e+01,8.276138155603574020e-01,2.700000000000000000e+01
1.304195754919046379e+01,3.000000000000000000e+01,4.870965780337665763e+01,3.800000000000000000e+01
2.707213538109832740e+01,1.100000000000000000e+01,2.015404466094675584e+01,4.400000000000000000e+01
3.706817651074612030e+00,4.500000000000000000e+01,3.533122837576598840e+01,3.700000000000000000e+01
2.030385822703691900e+01,1.600000000000000000e+01,2.432904300975231493e+01,4.300000000000000000e+01
3.834096263201822552e+01,1.000000000000000000e+01,1.728364665917444398e+01,3.700000000000000000e+01
3.099715507456794938e+01,1.300000000000000000e+01,1.512012799332240753e+01,3.200000000000000000e+01
3.560076893049868296e+00,4.100000000000000000e+01,8.039918859393035966e-01,3.100000000000000000e+01
3.350222685872572548e+00,4.900000000000000000e+01,5.123861639079785313e+00,5.000000000000000000e+01
2.895185783013896241e+01,1.600000000000000000e+01,4.717507080396487851e+01,4.900000000000000000e+01
3.940068309357535270e+01,1.200000000000000000e+01,3.413636083888541606e+01,2.500000000000000000e+01
4.146362208915641645e+01,1.000000000000000000e+01,3.366774091358794152e+01,4.700000000000000000e+01
3.008577727754557785e+01,1.700000000000000000e+01,2.295311182276784479e+01,4.500000000000000000e+01
4.527050633429134763e+01,1.200000000000000000e+01,3.651487902081629322e+00,4.300000000000000000e+01
3.869449833374814318e+01,1.100000000000000000e+01,2.382532297131266930e+01,3.200000000000000000e+01
3.315998137396938006e+01,9.000000000000000000e+00,2.951297608679606199e+01,3.000000000000000000e+01
4.057940251235171303e+01,1.300000000000000000e+01,7.863165628710877542e+00,3.900000000000000000e+01
1.149309827982516552e+01,3.100000000000000000e+01,2.841189551021328086e+00,4.900000000000000000e+01
2.694468385625907558e+01,2.600000000000000000e+01,1.204868945890656917e+01,3.700000000000000000e+01
2.787058316907362610e+01,2.000000000000000000e+01,1.121311227763639451e+01,4.800000000000000000e+01
3.165250928016012466e+01,1.400000000000000000e+01,8.099527100467396323e+00,2.100000000000000000e+01
8.189280922615493452e+00,3.800000000000000000e+01,4.545235534253878740e+01,2.800000000000000000e+01
2.121999590518086620e+00,6.600000000000000000e+01,2.367891889042993370e+01,5.600000000000000000e+01
1.735729595332064079e+01,2.800000000000000000e+01,2.594422176339696762e+01,3.500000000000000000e+01
4.001348432455776205e+00,3.500000000000000000e+01,2.265218547227847523e+01,3.000000000000000000e+01
4.696309821400744511e+01,1.000000000000000000e+01,1.281475453994460523e+01,3.700000000000000000e+01
3.893381031063736231e-02,4.300000000000000000e+01,2.578155492450895281e+01,4.200000000000000000e+01
5.948410317328223229e+00,3.600000000000000000e+01,1.413313050568671869e+01,4.900000000000000000e+01
3.790159343276156001e+00,4.500000000000000000e+01,3.891939944120711203e+01,4.000000000000000000e+01
